DT_GERACAO;HH_GERACAO;ANO_ELEICAO;CD_TIPO_ELEICAO;NM_TIPO_ELEICAO;NR_TURNO;CD_ELEICAO;DS_ELEICAO;DT_ELEICAO;TP_ABRANGENCIA;SG_UF;SG_UE;NM_UE;CD_MUNICIPIO;NM_MUNICIPIO;NR_ZONA;CD_CARGO;DS_CARGO;TP_AGREMIACAO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;SQ_COLIGACAO;NM_COLIGACAO;DS_COMPOSICAO_COLIGACAO;ST_VOTO_EM_TRANSITO;QT_VOTOS_NOMINAIS;QT_VOTOS_LEGENDA
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;61794;ASSIS;61794;ASSIS;15;13;Vereador;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;2,5E+11;PARTIDO ISOLADO;PTB;N;3026;48
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;67059;MIRANTE DO PARANAPANEMA;67059;MIRANTE DO PARANAPANEMA;165;13;Vereador;Partido isolado;13;PT;Partido dos Trabalhadores;2,5E+11;PARTIDO ISOLADO;PT;N;191;7
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;61549;VARGEM;61549;VARGEM;298;13;Vereador;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;2,5E+11;PARTIDO ISOLADO;PTB;N;361;7
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;65374;ITAÍ;65374;ITAÍ;301;13;Vereador;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;2,5E+11;PARTIDO ISOLADO;PTB;N;937;62
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;64530;GUAPIARA;64530;GUAPIARA;37;13;Vereador;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;2,5E+11;PARTIDO ISOLADO;PTB;N;1563;50
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;68535;PERUÍBE;68535;PERUÍBE;295;13;Vereador;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;2,5E+11;PARTIDO ISOLADO;PTB;N;651;29
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;61867;MARAPOAMA;61867;MARAPOAMA;79;13;Vereador;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;2,5E+11;PARTIDO ISOLADO;PTB;N;618;45
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;68438;PEDREIRA;68438;PEDREIRA;333;13;Vereador;Partido isolado;14;PTB;Partido Trabalhista Brasileiro;2,5E+11;PARTIDO ISOLADO;PTB;N;3349;62
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;61026;BOREBI;61026;BOREBI;161;13;Vereador;Partido isolado;15;MDB;Movimento Democrático Brasileiro;2,5E+11;PARTIDO ISOLADO;MDB;N;500;60
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;70572;SANTO ANDRÉ;70572;SANTO ANDRÉ;156;13;Vereador;Partido isolado;15;MDB;Movimento Democrático Brasileiro;2,5E+11;PARTIDO ISOLADO;MDB;N;2926;71
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;62197;BAURU;62197;BAURU;300;13;Vereador;Partido isolado;15;MDB;Movimento Democrático Brasileiro;2,5E+11;PARTIDO ISOLADO;MDB;N;2508;92
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;64912;IBIRAREMA;64912;IBIRAREMA;83;13;Vereador;Partido isolado;15;MDB;Movimento Democrático Brasileiro;2,5E+11;PARTIDO ISOLADO;MDB;N;720;61
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;64939;IBITINGA;64939;IBITINGA;49;13;Vereador;Partido isolado;15;MDB;Movimento Democrático Brasileiro;2,5E+11;PARTIDO ISOLADO;MDB;N;7440;829
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;20;13;Vereador;Partido isolado;16;PSTU;Partido Socialista dos Trabalhadores Unificado;2,5E+11;PARTIDO ISOLADO;PSTU;N;70;24
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71498;SUMARÉ;71498;SUMARÉ;230;13;Vereador;Partido isolado;17;PSL;Partido Social Liberal;2,5E+11;PARTIDO ISOLADO;PSL;N;833;20
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;4;13;Vereador;Partido isolado;16;PSTU;Partido Socialista dos Trabalhadores Unificado;2,5E+11;PARTIDO ISOLADO;PSTU;N;25;31
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;65838;ITUVERAVA;65838;ITUVERAVA;60;13;Vereador;Partido isolado;17;PSL;Partido Social Liberal;2,5E+11;PARTIDO ISOLADO;PSL;N;1079;28
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;64777;GUARULHOS;64777;GUARULHOS;279;13;Vereador;Partido isolado;17;PSL;Partido Social Liberal;2,5E+11;PARTIDO ISOLADO;PSL;N;873;51
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;64939;IBITINGA;64939;IBITINGA;49;13;Vereador;Partido isolado;17;PSL;Partido Social Liberal;2,5E+11;PARTIDO ISOLADO;PSL;N;7051;102
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;61891;AVARÉ;61891;AVARÉ;17;13;Vereador;Partido isolado;17;PSL;Partido Social Liberal;2,5E+11;PARTIDO ISOLADO;PSL;N;2169;283
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;72338;VÁRZEA PAULISTA;72338;VÁRZEA PAULISTA;242;13;Vereador;Partido isolado;17;PSL;Partido Social Liberal;2,5E+11;PARTIDO ISOLADO;PSL;N;2027;133
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;69213;PRAIA GRANDE;69213;PRAIA GRANDE;406;13;Vereador;Partido isolado;18;REDE;Rede Sustentabilidade;2,5E+11;PARTIDO ISOLADO;REDE;N;2032;40
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;6;13;Vereador;Partido isolado;18;REDE;Rede Sustentabilidade;2,5E+11;PARTIDO ISOLADO;REDE;N;2195;134
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;62693;CABREÚVA;62693;CABREÚVA;59;13;Vereador;Partido isolado;19;PODE;Podemos;2,5E+11;PARTIDO ISOLADO;PODE;N;2116;33
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;4;13;Vereador;Partido isolado;19;PODE;Podemos;2,5E+11;PARTIDO ISOLADO;PODE;N;3703;63
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;63770;DIADEMA;63770;DIADEMA;426;13;Vereador;Partido isolado;19;PODE;Podemos;2,5E+11;PARTIDO ISOLADO;PODE;N;2980;57
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;68659;ESPÍRITO SANTO DO PINHAL;68659;ESPÍRITO SANTO DO PINHAL;91;13;Vereador;Partido isolado;19;PODE;Podemos;2,5E+11;PARTIDO ISOLADO;PODE;N;3259;444
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;70998;SÃO JOSÉ DOS CAMPOS;70998;SÃO JOSÉ DOS CAMPOS;411;13;Vereador;Partido isolado;19;PODE;Podemos;2,5E+11;PARTIDO ISOLADO;PODE;N;2458;61
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;69299;PRESIDENTE PRUDENTE;69299;PRESIDENTE PRUDENTE;402;13;Vereador;Partido isolado;19;PODE;Podemos;2,5E+11;PARTIDO ISOLADO;PODE;N;5140;106
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;63150;CARDOSO;63150;CARDOSO;224;13;Vereador;Partido isolado;19;PODE;Podemos;2,5E+11;PARTIDO ISOLADO;PODE;N;112;2
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;66370;LENÇÓIS PAULISTA;66370;LENÇÓIS PAULISTA;161;13;Vereador;Partido isolado;20;PSC;Partido Social Cristão;2,5E+11;PARTIDO ISOLADO;PSC;N;2284;45
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;62219;BEBEDOURO;62219;BEBEDOURO;24;13;Vereador;Partido isolado;20;PSC;Partido Social Cristão;2,5E+11;PARTIDO ISOLADO;PSC;N;267;9
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;405;13;Vereador;Partido isolado;20;PSC;Partido Social Cristão;2,5E+11;PARTIDO ISOLADO;PSC;N;1194;47
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;69698;RIBEIRÃO PRETO;69698;RIBEIRÃO PRETO;265;13;Vereador;Partido isolado;21;PCB;Partido Comunista Brasileiro;2,5E+11;PARTIDO ISOLADO;PCB;N;66;20
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;63134;CARAPICUÍBA;63134;CARAPICUÍBA;388;13;Vereador;Partido isolado;20;PSC;Partido Social Cristão;2,5E+11;PARTIDO ISOLADO;PSC;N;5410;93
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;64092;FARTURA;64092;FARTURA;234;13;Vereador;Partido isolado;22;PL;Partido Liberal;2,5E+11;PARTIDO ISOLADO;PL;N;513;22
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;66370;LENÇÓIS PAULISTA;66370;LENÇÓIS PAULISTA;161;13;Vereador;Partido isolado;22;PL;Partido Liberal;2,5E+11;PARTIDO ISOLADO;PL;N;2567;65
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;68519;PEREIRAS;68519;PEREIRAS;41;13;Vereador;Partido isolado;23;CIDADANIA;Cidadania;2,5E+11;PARTIDO ISOLADO;CIDADANIA;N;993;12
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;70793;SÃO CARLOS;70793;SÃO CARLOS;121;13;Vereador;Partido isolado;23;CIDADANIA;Cidadania;2,5E+11;PARTIDO ISOLADO;CIDADANIA;N;3389;67
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;68039;PALMARES PAULISTA;68039;PALMARES PAULISTA;111;13;Vereador;Partido isolado;25;DEM;Democratas;2,5E+11;PARTIDO ISOLADO;DEM;N;595;10
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;72257;VALINHOS;72257;VALINHOS;34;13;Vereador;Partido isolado;25;DEM;Democratas;2,5E+11;PARTIDO ISOLADO;DEM;N;6771;391
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;66052;JARINU;66052;JARINU;16;13;Vereador;Partido isolado;25;DEM;Democratas;2,5E+11;PARTIDO ISOLADO;DEM;N;2778;276
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71471;SUD MENNUCCI;71471;SUD MENNUCCI;88;13;Vereador;Partido isolado;25;DEM;Democratas;2,5E+11;PARTIDO ISOLADO;DEM;N;474;77
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;70491;SANTA RITA D OESTE;70491;SANTA RITA D OESTE;187;13;Vereador;Partido isolado;25;DEM;Democratas;2,5E+11;PARTIDO ISOLADO;DEM;N;253;3
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;61891;AVARÉ;61891;AVARÉ;17;13;Vereador;Partido isolado;25;DEM;Democratas;2,5E+11;PARTIDO ISOLADO;DEM;N;243;22
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;62570;BRODOWSKI;62570;BRODOWSKI;204;13;Vereador;Partido isolado;25;DEM;Democratas;2,5E+11;PARTIDO ISOLADO;DEM;N;823;15
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;62090;BARRETOS;62090;BARRETOS;21;13;Vereador;Partido isolado;25;DEM;Democratas;2,5E+11;PARTIDO ISOLADO;DEM;N;4902;849
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;64351;GARÇA;64351;GARÇA;47;13;Vereador;Partido isolado;25;DEM;Democratas;2,5E+11;PARTIDO ISOLADO;DEM;N;2068;550
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;67113;MOCOCA;67113;MOCOCA;73;13;Vereador;Partido isolado;25;DEM;Democratas;2,5E+11;PARTIDO ISOLADO;DEM;N;1731;50
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;67490;NAZARÉ PAULISTA;67490;NAZARÉ PAULISTA;16;13;Vereador;Partido isolado;25;DEM;Democratas;2,5E+11;PARTIDO ISOLADO;DEM;N;2331;35
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;69671;RIBEIRÃO PIRES;69671;RIBEIRÃO PIRES;183;13;Vereador;Partido isolado;25;DEM;Democratas;2,5E+11;PARTIDO ISOLADO;DEM;N;580;27
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;4;13;Vereador;Partido isolado;27;DC;Democracia Cristã;2,5E+11;PARTIDO ISOLADO;DC;N;221;10
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;63711;CUBATÃO;63711;CUBATÃO;119;13;Vereador;Partido isolado;27;DC;Democracia Cristã;2,5E+11;PARTIDO ISOLADO;DC;N;293;12
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;353;13;Vereador;Partido isolado;29;PCO;Partido da Causa Operária;2,5E+11;PARTIDO ISOLADO;PCO;N;2;16
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;20;13;Vereador;Partido isolado;30;NOVO;Partido Novo;2,5E+11;PARTIDO ISOLADO;NOVO;N;878;141
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;64777;GUARULHOS;64777;GUARULHOS;176;13;Vereador;Partido isolado;27;DC;Democracia Cristã;2,5E+11;PARTIDO ISOLADO;DC;N;3680;27
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;257;13;Vereador;Partido isolado;27;DC;Democracia Cristã;2,5E+11;PARTIDO ISOLADO;DC;N;109;10
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;349;13;Vereador;Partido isolado;27;DC;Democracia Cristã;2,5E+11;PARTIDO ISOLADO;DC;N;404;17
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;70777;SÃO CAETANO DO SUL;70777;SÃO CAETANO DO SUL;269;13;Vereador;Partido isolado;30;NOVO;Partido Novo;2,5E+11;PARTIDO ISOLADO;NOVO;N;1726;715
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;63118;CARAGUATATUBA;63118;CARAGUATATUBA;206;13;Vereador;Partido isolado;28;PRTB;Partido Renovador Trabalhista Brasileiro;2,5E+11;PARTIDO ISOLADO;PRTB;N;3725;387
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;326;13;Vereador;Partido isolado;33;PMN;Partido da Mobilização Nacional;2,5E+11;PARTIDO ISOLADO;PMN;N;120;16
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;68071;PALMITAL;68071;PALMITAL;83;13;Vereador;Partido isolado;33;PMN;Partido da Mobilização Nacional;2,5E+11;PARTIDO ISOLADO;PMN;N;76;6
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;64777;GUARULHOS;64777;GUARULHOS;393;13;Vereador;Partido isolado;30;NOVO;Partido Novo;2,5E+11;PARTIDO ISOLADO;NOVO;N;810;209
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;2;13;Vereador;Partido isolado;36;PTC;Partido Trabalhista Cristão;2,5E+11;PARTIDO ISOLADO;PTC;N;111;8
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;62219;BEBEDOURO;62219;BEBEDOURO;24;13;Vereador;Partido isolado;40;PSB;Partido Socialista Brasileiro;2,5E+11;PARTIDO ISOLADO;PSB;N;2004;47
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;67890;OSASCO;67890;OSASCO;331;13;Vereador;Partido isolado;40;PSB;Partido Socialista Brasileiro;2,5E+11;PARTIDO ISOLADO;PSB;N;4223;67
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;250;13;Vereador;Partido isolado;36;PTC;Partido Trabalhista Cristão;2,5E+11;PARTIDO ISOLADO;PTC;N;701;21
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;260;13;Vereador;Partido isolado;36;PTC;Partido Trabalhista Cristão;2,5E+11;PARTIDO ISOLADO;PTC;N;163;16
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;67130;MOGI DAS CRUZES;67130;MOGI DAS CRUZES;287;13;Vereador;Partido isolado;40;PSB;Partido Socialista Brasileiro;2,5E+11;PARTIDO ISOLADO;PSB;N;3362;88
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;67377;MONTE MOR;67377;MONTE MOR;358;13;Vereador;Partido isolado;40;PSB;Partido Socialista Brasileiro;2,5E+11;PARTIDO ISOLADO;PSB;N;312;11
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;69817;RIO DAS PEDRAS;69817;RIO DAS PEDRAS;244;13;Vereador;Partido isolado;40;PSB;Partido Socialista Brasileiro;2,5E+11;PARTIDO ISOLADO;PSB;N;3949;308
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;62758;CACONDE;62758;CACONDE;30;13;Vereador;Partido isolado;40;PSB;Partido Socialista Brasileiro;2,5E+11;PARTIDO ISOLADO;PSB;N;475;11
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;70599;SANTO ANTÔNIO DA ALEGRIA;70599;SANTO ANTÔNIO DA ALEGRIA;202;13;Vereador;Partido isolado;43;PV;Partido Verde;2,5E+11;PARTIDO ISOLADO;PV;N;423;7
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;67890;OSASCO;67890;OSASCO;315;13;Vereador;Partido isolado;43;PV;Partido Verde;2,5E+11;PARTIDO ISOLADO;PV;N;1020;19
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;64777;GUARULHOS;64777;GUARULHOS;394;13;Vereador;Partido isolado;43;PV;Partido Verde;2,5E+11;PARTIDO ISOLADO;PV;N;6;26
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;70718;SANTOS;70718;SANTOS;272;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;5278;1220
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;61433;ANGATUBA;61433;ANGATUBA;215;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;3488;315
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;63630;CRAVINHOS;63630;CRAVINHOS;293;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;3928;611
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;65897;JACAREÍ;65897;JACAREÍ;396;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;7378;1218
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;61956;BÁLSAMO;61956;BÁLSAMO;72;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;871;93
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;72010;TUPÃ;72010;TUPÃ;143;13;Vereador;Partido isolado;43;PV;Partido Verde;2,5E+11;PARTIDO ISOLADO;PV;N;1672;31
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;68152;PARAÍSO;68152;PARAÍSO;171;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;1697;111
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;397;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;5360;2713
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;61310;AMERICANA;61310;AMERICANA;158;13;Vereador;Partido isolado;50;PSOL;Partido Socialismo e Liberdade;2,5E+11;PARTIDO ISOLADO;PSOL;N;830;79
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;67890;OSASCO;67890;OSASCO;332;13;Vereador;Partido isolado;50;PSOL;Partido Socialismo e Liberdade;2,5E+11;PARTIDO ISOLADO;PSOL;N;1480;353
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;61581;ALAMBARI;61581;ALAMBARI;52;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;621;17
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;63274;CEDRAL;63274;CEDRAL;312;13;Vereador;Partido isolado;45;PSDB;Partido da Social Democracia Brasileira;2,5E+11;PARTIDO ISOLADO;PSDB;N;262;3
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;69531;REGISTRO;69531;REGISTRO;172;13;Vereador;Partido isolado;50;PSOL;Partido Socialismo e Liberdade;2,5E+11;PARTIDO ISOLADO;PSOL;N;72;29
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;63770;DIADEMA;63770;DIADEMA;426;13;Vereador;Partido isolado;51;PATRIOTA;Patriota;2,5E+11;PARTIDO ISOLADO;PATRIOTA;N;287;18
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;70572;SANTO ANDRÉ;70572;SANTO ANDRÉ;306;13;Vereador;Partido isolado;51;PATRIOTA;Patriota;2,5E+11;PARTIDO ISOLADO;PATRIOTA;N;1786;89
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;61794;ASSIS;61794;ASSIS;15;13;Vereador;Partido isolado;51;PATRIOTA;Patriota;2,5E+11;PARTIDO ISOLADO;PATRIOTA;N;979;48
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;71072;SÃO PAULO;71072;SÃO PAULO;254;13;Vereador;Partido isolado;51;PATRIOTA;Patriota;2,5E+11;PARTIDO ISOLADO;PATRIOTA;N;2674;762
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;68918;PITANGUEIRAS;68918;PITANGUEIRAS;98;13;Vereador;Partido isolado;55;PSD;Partido Social Democrático;2,5E+11;PARTIDO ISOLADO;PSD;N;2087;311
18/11/2020;19:16:39;2020;2;Eleição Ordinária;1;426;Eleições Municipais 2020;15/11/2020;M;SP;61808;PONTALINDA;61808;PONTALINDA;152;13;Vereador;Partido isolado;55;PSD;Partido Social Democrático;2,5E+11;PARTIDO ISOLADO;PSD;N;10;1
